country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Brazil,1991,South/Latin America,198.9929957,1.388357541,0.127761687,105.1985452,143.3297906,94.62575253,16.0958656,57.858,58.985,3.842996695,3.987996641,0.09202362,234.377,222.814,17.757,0,32.327,5.188
Brazil,1992,South/Latin America,203.6916539,1.406763682,0.131391905,105.1413487,144.794507,94.41943971,16.21963382,59.871,60.964,4.138998176,4.258001841,0.093400126,241.732,227.973,17.023,0,32.782,4.731
Brazil,1993,South/Latin America,211.1014213,1.422270184,0.130102114,106.0514886,148.4256815,95.2547068,16.52883564,61.884,61.465,4.516003014,4.628994985,0.091474964,251.976,238.635,17.216,0,33.425,4.595
Brazil,1994,South/Latin America,218.9660128,1.401498639,0.128114727,111.1030615,156.23705,95.40533993,16.31579777,65.517,65.328,4.685997813,4.678998912,0.091412666,260.041,247.666,17.895,0,34.752,5.134
Brazil,1995,South/Latin America,235.7286597,1.458870737,0.132088387,112.4885516,161.5829654,94.1574958,16.59622409,69.987,64.272,5.025997677,4.983994683,0.090541529,275.601,262.355,18.775,0,36.074,5.199
Brazil,1996,South/Latin America,254.2501101,1.494187764,0.139389636,119.0485507,170.1594112,93.56113404,16.57264117,75.312,68.823,5.632997923,5.695000038,0.093287898,291.278,274.892,19.216,0.000686629,40.683,4.805
Brazil,1997,South/Latin America,271.2795694,1.51779828,0.143842602,126.7542513,178.7322947,92.97783637,16.69118373,81.464,74.588,6.25299637,6.270997294,0.094770566,307.982,292.601,19.713,0.001298777,43.749,5.647
Brazil,1998,South/Latin America,278.7672409,1.52335255,0.147314778,133.8891364,182.9958803,92.92334373,16.84912121,84.879,80.01,6.562998587,6.542993174,0.096704323,321.748,304.712,18.955,0.001554011,50.577,5.516
Brazil,1999,South/Latin America,287.9485753,1.538787125,0.151457933,141.7849867,187.126972,90.03692683,16.95465275,86.558,82.879,6.974007264,7.364996829,0.098426826,334.716,313.062,20.397,0.000597521,56.775,5.66
Brazil,2000,South/Latin America,298.4781113,1.588748204,0.150397014,147.9664965,187.8699913,89.49270586,17.60846671,87.659,85.029,7.360999429,9.572009405,0.094663845,348.91,328.898,22.02705468,0.000573214,64.097,6.806
Brazil,2001,South/Latin America,304.8355158,1.594689908,0.151494759,151.9758833,191.1566093,84.28744505,16.42759623,87.568,87.674,7.478997352,12.17800436,0.09499951,328.508,306.761,21.4768925,0.010654231,67.076,5.654
Brazil,2002,South/Latin America,302.8308308,1.542896334,0.146039235,167.7504794,196.2742565,85.738173,16.64241159,85.313,86.482,9.59700391,15.01501555,0.094652655,345.671,321.121,20.03376193,0.017646838,75.406,5.144
Brazil,2003,South/Latin America,297.887073,1.493286913,0.142034749,178.7318142,199.4841517,87.16360313,17.32740723,82.391,87.112,10.36999084,15.46098337,0.095115512,364.339,339.095,20.77026389,0.016742649,77.937,4.646
Brazil,2004,South/Latin America,314.7589962,1.494068182,0.141905689,182.940622,210.6724445,86.03211228,17.24959788,85.34,92.522,10.89098915,19.08099621,0.094979393,387.453,356.268,21.94226622,0.015743845,77.13,5.406
Brazil,2005,South/Latin America,318.2504173,1.473241096,0.139027902,195.2355702,216.0205944,87.12462751,17.6500111,86.511,92.617,11.19298842,20.29499198,0.094368737,403.033,371.314,21.45003115,0.023075034,85.095,6.255
Brazil,2006,South/Latin America,322.1623604,1.440940173,0.13537336,206.9147951,223.5778879,86.74765165,17.76262364,88.122,93.577,11.3430023,20.923002,0.093947939,419.337,386.089,21.465,0.056517789,90.257,5.882
Brazil,2007,South/Latin America,337.1798121,1.426621785,0.133575846,217.1928957,236.3484251,88.21467965,17.65258933,92.006,95.747,11.11301066,21.54400276,0.093630875,445.147,406.422,22.333,0.144895956,92.205,5.965
Brazil,2008,South/Latin America,355.3178719,1.422939782,0.133938272,229.1052205,249.706893,84.26642365,17.66409826,95.2,96.303,14.26098404,25.84299074,0.094127857,463.067,422.566,22.07953785,0.180751382,95.503,6.612
Brazil,2009,South/Latin America,332.8410004,1.37799419,0.125623589,231.5419906,241.5402059,88.99577577,17.96211851,94.337,96.819,11.98400519,20.67501344,0.091164092,466.121,420.532,17.86206231,0.265596272,102.121,5.709
Brazil,2010,South/Latin America,376.9691415,1.411160083,0.132317626,247.6601042,267.1342152,84.72423388,17.48348314,103.529,97.651,15.14600169,27.92001055,0.093765142,515.745,459.308,23.44590654,0.422107825,107.445,5.415
Brazil,2011,South/Latin America,396.9225922,1.465153409,0.133995801,249.9366093,270.9085545,87.15860816,17.65466766,109.238,99.741,17.17499436,28.22503202,0.091455134,531.757,475.893,25.08562274,0.508691,110.509,5.505
Brazil,2012,South/Latin America,429.8540442,1.52699309,0.142377732,251.3890044,281.5035949,82.52211268,17.74015987,115.8,105.348,19.70998171,33.07699332,0.093240587,552.624,492.256,25.48357711,0.913822056,108.863,6.616
Brazil,2013,South/Latin America,461.6342685,1.569479751,0.148443585,252.9936603,294.132032,76.75355193,18.00065167,119.815,112.34,21.76998917,38.76597353,0.094581396,571.098,508.512,27.97245604,1.152866934,106.635,8.594
Brazil,2014,South/Latin America,486.9585038,1.605630232,0.1558017,266.9206371,303.2818479,73.19957132,18.18317861,123.595,114.723,23.38698836,42.41098899,0.097034608,590.651,522.392,29.55181308,2.070088766,118.256,7.937
Brazil,2015,South/Latin America,462.7901342,1.556263102,0.153512245,278.2773527,297.3726831,74.07762717,18.22663593,115.171,108.11,24.10597337,42.06598301,0.098641576,581.652,514.399,29.76143923,3.728174235,127.329,8.029
Brazil,2016,South/Latin America,429.7285573,1.499126737,0.147373204,285.1857458,286.652587,80.39883294,18.56405739,109.594,100.845,24.35097678,36.13203671,0.098306034,578.889,513.854,26.74317185,5.799557428,131.91,7.005
Brazil,2017,South/Latin America,436.4368661,1.494909391,0.147719646,294.4493473,291.9487086,79.17373984,18.45435737,110.578372,97.520685,27.5468523,38.46795295,0.098815117,589.401381,520.29717,27.30787591,7.330318759,137.781375,4.818874
Brazil,2018,South/Latin America,411.1259363,1.427227834,0.137343599,296.8120083,288.0590796,82.28162216,19.11719162,103.703355,94.991288,24.76711307,35.50621318,0.096231026,601.371158,530.582039,26.46044233,8.636359478,135.693255,4.837541
Brazil,2019,South/Latin America,413.0677743,1.411197034,0.136440969,312.1507204,292.7073714,82.22933148,19.18287144,104.84877,95.123681,25.93593143,35.79308748,0.096684564,626.33494,538.014256,25.48955472,10.00107083,145.609133,5.409671
Brazil,2020,South/Latin America,385.4370893,1.346575429,0.133173892,323.9868096,286.2350531,84.1006446,19.13704886,100.3192547,97.75725234,23.84824885,33.08496724,0.098898204,613.9769478,529.5056301,22.5454336,10.60427988,155.9791111,5.549466109
Canada,1990,North America,429.7318081,1.439730341,0.367266756,276.260492,211.0646068,62.38737991,22.71522381,76.727,84.929,109.0709081,67.31893245,0.255094128,482.152,441.314,49.373,0.00539249,91.61,68.332
Canada,1991,North America,422.7696024,1.407743254,0.365694051,287.5561567,210.4523625,61.41883548,23.18701435,73.087,82.621,115.0511499,67.68893024,0.259773258,508.572,446.077,51.486,0.006292128,91.996,71.134
Canada,1992,North America,435.4685564,1.40398628,0.370206357,296.5668543,215.5423713,61.6873883,22.9620772,74.858,81.555,126.1960375,70.83397571,0.263682318,520.39,450.927,53.182,0.018063376,96.367,65.614
Canada,1993,North America,435.1444092,1.323986391,0.351691028,318.5788176,222.9124369,61.73031107,22.88163405,75.78,83.994,138.6459112,74.48595107,0.265630395,532.228,460.219,50.198,0.017849493,101.316,69.003
Canada,1994,North America,451.6013111,1.315568629,0.34647378,341.3176618,230.9440033,60.40836008,22.38861966,77.424,85.324,150.0499611,77.48391046,0.263364277,555.784,466.762,52.375,0.017092971,105.28,72.823
Canada,1995,North America,460.9964643,1.313048959,0.341541481,352.1425399,234.2379893,61.01182612,22.40949467,78.556,85.106,159.2048366,81.42704001,0.260113287,560.116,475.829,53.204,0.017139307,110.277,74.981
Canada,1996,North America,476.2124036,1.319651388,0.344585647,360.9390271,238.9507583,63.11322072,22.03330118,80.735,88.948,165.1139242,85.25107612,0.261118694,573.04,483.604,54.002,0.017450789,113.486,75.854
Canada,1997,North America,492.8871889,1.369124195,0.34651313,367.3950811,241.5174349,62.35822566,22.0128781,84.154,91.402,168.0158761,85.83599161,0.253091087,573.711,489.787,57.254,0.017604682,118.985,78.674
Canada,1998,North America,497.7638317,1.417782602,0.347325565,368.3087127,240.3129931,60.41387781,22.42218584,84.504,90.96,173.0260414,83.00108987,0.244978013,561.76,487.532,59.691,0.018513244,124.684,75.138
Canada,1999,North America,509.0674042,1.395129857,0.337955782,366.9228792,247.0617153,61.19114559,22.11379026,87.108,92.814,176.2410602,86.92897175,0.24223966,579.056,497.502,59.49603161,0.036093228,119.858,72.479
Canada,2000,North America,529.7166188,1.404045207,0.333538796,375.1486131,254.1993824,60.60752146,22.28139489,87.348,94.564,181.6728613,91.53703606,0.237555596,605.707,513.667,63.57396839,0.051510054,124.806,69.163
Canada,2001,North America,523.5058552,1.431509528,0.330042638,379.3546284,250.1765858,58.04055325,23.01777372,88.746,97.434,186.0028879,87.17301871,0.23055567,589.891,514.113,63.05396839,0.065774863,126.579,70.355
Canada,2002,North America,530.2916265,1.421615781,0.317937141,386.7744774,250.9824932,59.89382456,22.84579613,89.463,99.916,187.2792334,91.27311296,0.223644915,601.269,523.851,62.44196839,0.076837489,132.852,66.508
Canada,2003,North America,551.7661354,1.400048048,0.317537019,388.5273333,264.2284492,58.92329896,22.44476803,95.942,104.646,184.0880628,95.37088811,0.226804373,589.653,534.903,62.75503161,0.149579498,140.426,62.154
Canada,2004,North America,545.1336302,1.360095985,0.304250381,400.7717504,270.8095072,58.45400483,22.12020755,99.031,107.085,183.6351836,92.75301101,0.223697727,599.976,541.929,59.963,0.166339987,145.419,65.997
Canada,2005,North America,555.2830343,1.382885509,0.298397181,402.3158934,274.2729672,59.84277844,22.24361338,102.447,102.672,187.9898066,98.56701313,0.21577866,620.78,535.09,59.474,0.259673314,139.57,70.028
Canada,2006,North America,548.1099527,1.338209925,0.28143311,419.0986194,278.4522195,59.542797,22.22205887,101.868,101.146,188.3240939,98.12387789,0.210305651,609.926,526.316,59.132,0.412017196,155.24,69.903
Canada,2007,North America,579.630485,1.412076649,0.277648573,421.7200217,278.219183,60.27992071,21.9010305,105.515,102.994,183.0320981,98.24008489,0.196624293,628.035,538.288,63.752,0.486597085,159.16,74.051
Canada,2008,North America,557.9832377,1.376312517,0.26123835,409.3059224,271.2838369,61.36930011,22.15265683,101.732,99.227,174.0820466,96.476117,0.189810342,633.214,531.006,58.469,0.606114205,156.66,67.75
Canada,2009,North America,530.7572237,1.345066285,0.253088582,393.5043883,261.0508423,63.00542228,22.56138435,98.996,95.898,162.0939836,93.9819703,0.188160676,608.6,516.421,49.525,1.432467959,155.84,62.936
Canada,2010,North America,546.2061567,1.387231859,0.253679854,399.4195106,261.5456912,61.28054443,22.25648808,103.33,98.045,156.3039037,97.36197855,0.182867667,603.056,520.094,50.837,1.992020642,163.78,67.894
Canada,2011,North America,558.5376228,1.338528562,0.242507798,414.2859808,267.2789835,62.48397588,21.87651455,103.81,93.97,157.7369613,107.5090828,0.181174914,633.42,529.907,48.531,2.102870134,174.218,67.507
Canada,2012,North America,559.8696908,1.3178883,0.236494982,427.9377999,269.3995687,63.64487785,21.64016948,106.46,96.667,156.2821535,106.6410771,0.179449945,632.098,527.178,44.354,2.368145446,187.575,66.583
Canada,2013,North America,567.9916117,1.286006297,0.230154494,448.770332,274.93729,64.06647458,21.95484821,104.707,94.715,157.456036,111.4100422,0.178968404,657.695,538.891,42.84,3.35596287,200.228,70.147
Canada,2014,North America,570.1896729,1.225613069,0.218725356,470.0167147,282.0234654,63.15194258,22.21062314,102.623,91.308,164.102,115.5810656,0.178461997,658.762,546.964,42.07,4.088730072,215.668,67.445
Canada,2015,North America,570.1871903,1.216036539,0.216245051,473.4099485,282.9599601,64.03234926,22.13310446,104.977,90.317,164.9660677,114.9399208,0.177827757,657.944,544.898,38.848,4.561634425,221.992,62.344
Canada,2016,North America,561.1042091,1.192588119,0.212974438,479.9925653,287.3055972,64.80111719,22.21495271,105.415,92.055,176.9780682,112.0890919,0.17858172,663.808,540.773,38.804,5.296561656,220.847,59.26
Canada,2017,North America,572.0248493,1.17814925,0.209899116,509.428902,295.1645683,66.5436851,22.56147062,104.964,96.275,181.0580067,114.4149788,0.178160039,662.972,560.514,38.961,5.323754246,243.678,61.709
Canada,2018,North America,582.0598816,1.149811992,0.20302299,530.1784044,298.0805246,66.26095089,22.35468493,107.7296,93.749,183.228055,121.8099013,0.176570598,654.399,571.994,31.842,5.685980571,261.607,60.287
Canada,2019,North America,579.5568255,1.123094106,0.197063,527.3517282,301.1183168,65.98415062,22.56463819,105.4665234,102.2486418,176.0865907,122.8654782,0.17546437,653.2972998,575.4606523,30.62668345,5.903303391,266.9553547,57.19646313
Canada,2020,North America,515.5687575,1.016767106,0.175872003,504.3304092,280.8113064,67.72302974,24.03373474,89.22336964,90.50037874,172.0118963,117.1584597,0.172971767,648.3592052,555.8402012,27.85305378,6.527576659,254.9965378,45.22610822
Chile,1990,South/Latin America,30.95434962,2.209363976,0.255029956,7.928817436,14.01052518,53.8373612,11.83773422,6.214,6.345,1.679001162,1.36000041,0.115431391,18.372,15.811,3.741329689,0,1.102,2.183
Chile,1991,South/Latin America,29.46536129,2.056726887,0.225187785,8.349637664,14.32633641,70.97339813,12.20702905,6.54,6.477,1.473000325,1.14299968,0.109488424,19.961,17.272,2.976548223,0,1.005,2.208
Chile,1992,South/Latin America,30.60702061,1.975605104,0.210416295,8.631507719,15.49247901,82.69462952,12.47933587,7.085,6.719,1.685998322,1.357998502,0.106507264,22.363,19.613,2.649448141,0,0.866,1.626
Chile,1993,South/Latin America,32.40255549,2.040804197,0.208990271,8.231569623,15.87734656,81.6647919,12.83237849,7.661,7.14,1.611998577,1.274000573,0.102405842,24.003,20.648,2.672775544,0,0.85,1.355
Chile,1994,South/Latin America,35.62992975,2.087164556,0.218800137,8.317267388,17.07097298,74.26514222,12.88267538,8.321,7.695,1.768001044,1.367998814,0.104831282,25.277,21.957,3.175033223,0,0.84,1.182
Chile,1995,South/Latin America,38.78970413,2.114607449,0.218669618,8.303657673,18.34369029,72.40518072,13.49644692,9.012,8.126,1.70400088,1.358998915,0.103409083,28.027,24.481,3.515900038,0,0.635,1.038
Chile,1996,South/Latin America,44.73884624,2.201966144,0.236142223,8.330793201,20.31768125,60.45293333,13.91460873,9.952,8.578,1.723998557,1.39500156,0.107241532,30.733,27.242,4.789314739,0,0.564,1.004
Chile,1997,South/Latin America,51.94181017,2.283070046,0.255204837,8.364261088,22.7508614,62.13472685,13.52887791,10.473,8.923,1.700999806,2.351000143,0.111781431,33.297,29.653,6.228466968,0,0.441,1.044
Chile,1998,South/Latin America,53.03606647,2.251292697,0.249779323,8.108323317,23.55805024,48.17088625,14.22904478,10.644,9.806,1.501001691,3.348003322,0.110949289,35.509,31.252,5.889426111,0,0.422,0.941
Chile,1999,South/Latin America,56.68264837,2.26452351,0.268057968,7.959365921,25.03071755,38.03073717,15.04648151,10.881,9.897,1.759001919,4.696005565,0.118372791,38.39,35.06,6.147230402,0,0.419,0.485
Chile,2000,South/Latin America,52.74333898,2.095432797,0.236813658,8.581887203,25.17061824,48.54783173,15.34910069,9.77,9.558,1.902001366,6.195997617,0.113014199,40.078,37.141,4.606628562,0,0.398,0.366
Chile,2001,South/Latin America,50.51074369,2.044921726,0.219538027,9.07988793,24.7005756,54.26159742,16.5353104,9.372,10.024,2.019998618,7.026003967,0.107357668,42.531,39.933,3.594438896,0.016458583,0.441,0.576
Chile,2002,South/Latin America,51.40212193,2.010196162,0.216680094,9.075710699,25.57069947,55.45098578,16.88316732,9.661,9.513,1.975001855,7.020005522,0.107790522,43.671,41.359,3.65632124,0.016028944,0.398,0.433
Chile,2003,South/Latin America,52.74160609,2.041358207,0.213588536,8.563994876,25.83652684,50.15695402,18.21064649,9.935,10.7,1.649999232,7.659000825,0.104630601,46.829,44.878,3.624426907,0.014948002,0.358,0.576
Chile,2004,South/Latin America,57.53383875,2.091020794,0.217327412,8.554028338,27.51471383,46.90087486,18.5003091,10.594,11.021,1.634999181,8.341007816,0.103933644,51.208,47.544,4.625541939,0.013669739,0.355,0.233
Chile,2005,South/Latin America,58.3314184,2.056285655,0.208373632,9.338436266,28.36737116,53.88308818,18.84925994,10.935,10.953,1.910997644,8.086002424,0.101334964,52.484,48.907,4.609856558,0.013337398,0.324,0.544
Chile,2006,South/Latin America,60.09058541,2.035130369,0.201903211,9.622876394,29.52665162,55.25488069,18.91166298,10.969,11.396,1.845999928,7.450993428,0.099208981,55.32,51.37,5.75603994,0.012653651,0.316,0.674
Chile,2007,South/Latin America,65.76495631,2.147409586,0.21063658,9.371115124,30.62525041,44.15559999,19.74826135,14.503,10.9,1.778000528,4.447000531,0.098088684,58.509,53.635,5.691741188,0.015382249,0.527,0.243
Chile,2008,South/Latin America,68.33501635,2.252879471,0.211406491,9.728052265,30.33230016,45.74902854,20.19443449,15.208,10.775,1.733000297,2.751998525,0.093838349,59.704,54.153,7.281826321,0.063647327,0.536,0.667
Chile,2009,South/Latin America,65.7748224,2.227007332,0.206719667,10.20868006,29.53507223,48.8274431,20.4732745,14.472,10.006,1.845001987,3.252000626,0.092823973,60.722,54.533,6.667483755,0.289845526,0.644,0.636
Chile,2010,South/Latin America,70.25045917,2.276244822,0.208595199,9.223087111,30.86243557,40.202535,19.63369886,13.765,8.633,1.848000021,5.295993331,0.091640054,60.434,55.29,8.380084964,0.734685773,0.551,0.619
Chile,2011,South/Latin America,76.30633002,2.269921867,0.213528394,9.882962651,33.61628042,39.59642689,19.68594467,14.236,8.834,1.479999386,5.70299855,0.09406861,65.713,58.492,9.57989067,0.51435789,0.582,0.654
Chile,2012,South/Latin America,78.72288687,2.116114104,0.209165901,13.02017543,37.20162666,36.44535562,21.23303948,14.328,8.893,1.224998721,4.881003219,0.09884434,69.751,62.947,11.06696885,0.586371522,0.489,0.712
Chile,2013,South/Latin America,82.61391311,2.146234671,0.21097055,14.60566852,38.49248837,35.66687196,20.97297869,14.614,9.385,0.964999885,4.890004608,0.098297988,73.065,66.065,12.521,0.769178129,0.5,3.028
Chile,2014,South/Latin America,76.6938983,2.207001964,0.192452516,12.38030735,34.75026282,42.89429423,23.19238638,14.41,9.469,0.789999105,4.077002547,0.087200881,70.753,67.836,10.86,2.717905955,0.413,4.164
Chile,2015,South/Latin America,81.49542814,2.294668676,0.199896136,12.08410451,35.51511771,43.60433496,23.05394469,14.326,9.603,1.006000941,4.391995725,0.087113289,75.387,67.647,12.07403161,4.478225689,0.282,3.143
Chile,2016,South/Latin America,86.11743822,2.277378697,0.207762482,12.54654648,37.81428111,43.27306199,22.8811053,15.32,9.393,1.204999859,4.791003938,0.091228781,79.308,70.83,12.711,6.415494023,0.244,2.525
